"activity" "subject" "test/train variable" "mean value"
"walkingdownstairs" 18 "bodygyrojerkmeanY" -0.0509120258890909
"walkingdownstairs" 18 "bodygyrojerkmeanZ" -0.0570591813909091
"walkingdownstairs" 18 "bodyaccelerationmagneticmean" -0.293531973636364
"walkingdownstairs" 18 "gravityaccelerationmagneticmean" -0.293531973636364
"walkingdownstairs" 18 "bodyaccelerationjerkmagneticmean" -0.466516044
"walkingdownstairs" 18 "bodygyromagneticmean" -0.381022814727273
"walkingdownstairs" 18 "bodygyrojerkmagneticmean" -0.701663073636364
"walkingdownstairs" 18 "fourierbodyaccelerationmeanX" -0.350086793272727
"walkingdownstairs" 18 "fourierbodyaccelerationmeanY" -0.309049613818182
"walkingdownstairs" 18 "fourierbodyaccelerationmeanZ" -0.505824358
"walkingdownstairs" 18 "fourierbodyaccelerationfrequencymeanX" -0.435841503272727
"walkingdownstairs" 18 "fourierbodyaccelerationfrequencymeanY" -0.14009430376
"walkingdownstairs" 18 "fourierbodyaccelerationfrequencymeanZ" -0.0976588500545455
"walkingdownstairs" 18 "fourierbodyaccelerationjerkmeanX" -0.412728286727273
"walkingdownstairs" 18 "fourierbodyaccelerationjerkmeanY" -0.465982666363636
"walkingdownstairs" 18 "fourierbodyaccelerationjerkmeanZ" -0.622135895090909
"walkingdownstairs" 18 "fourierbodyaccelerationjerkfrequencymeanX" -0.334193776218182
"walkingdownstairs" 18 "fourierbodyaccelerationjerkfrequencymeanY" -0.430209134836364
"walkingdownstairs" 18 "fourierbodyaccelerationjerkfrequencymeanZ" -0.313077962145455
"walkingdownstairs" 18 "fourierbodygyromeanX" -0.489232274509091
"walkingdownstairs" 18 "fourierbodygyromeanY" -0.641527595090909
"walkingdownstairs" 18 "fourierbodygyromeanZ" -0.447030699454545
"walkingdownstairs" 18 "fourierbodygyrofrequencymeanX" -0.300670600338182
"walkingdownstairs" 18 "fourierbodygyrofrequencymeanY" -0.235263359818182
"walkingdownstairs" 18 "fourierbodygyrofrequencymeanZ" -0.211649515774545
"walkingdownstairs" 18 "fourierbodyaccelerationmagneticmean" -0.241973534781818
"walkingdownstairs" 18 "fourierbodyaccelerationmagneticfrequencymean" -0.0768405979909091
"walkingdownstairs" 18 "fourierbodyBodyaccelerationjerkmagneticmean" -0.3833987134
"walkingdownstairs" 18 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" 0.00593003606623636
"walkingdownstairs" 18 "fourierbodyBodygyromagneticmean" -0.604735414363636
"walkingdownstairs" 18 "fourierbodyBodygyromagneticfrequencymean" -0.159221075909091
"walkingdownstairs" 18 "fourierbodyBodygyrojerkmagneticmean" -0.744236045090909
"walkingdownstairs" 18 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.0717609181272727
"walkingdownstairs" 18 "anglebodyaccelerationmeangravity" -0.0270513275454545
"walkingdownstairs" 18 "anglebodyaccelerationjerkmeangravitymean" -0.0321249909363636
"walkingdownstairs" 18 "anglebodygyromeangravitymean" 0.124796231545455
"walkingdownstairs" 18 "anglebodygyrojerkmeangravitymean" -0.0583528372090909
"walkingdownstairs" 18 "angleXgravitymean" -0.743605738727273
"walkingdownstairs" 18 "angleYgravitymean" 0.238556966545455
"walkingdownstairs" 18 "angleZgravitymean" 0.0564579905272727
"walkingdownstairs" 18 "bodyaccelerationstdevX" -0.302634565090909
"walkingdownstairs" 18 "bodyaccelerationstdevY" -0.254214045818182
"walkingdownstairs" 18 "bodyaccelerationstdevZ" -0.418610127454545
"walkingdownstairs" 18 "gravityaccelerationstdevX" -0.960404874545455
"walkingdownstairs" 18 "gravityaccelerationstdevY" -0.932962218181818
"walkingdownstairs" 18 "gravityaccelerationstdevZ" -0.921661749636364
"walkingdownstairs" 18 "bodyaccelerationjerkstdevX" -0.387223932363636
"walkingdownstairs" 18 "bodyaccelerationjerkstdevY" -0.447033872545455
"walkingdownstairs" 18 "bodyaccelerationjerkstdevZ" -0.651246664909091
"walkingdownstairs" 18 "bodygyrostdevX" -0.502473033509091
"walkingdownstairs" 18 "bodygyrostdevY" -0.617230786
"walkingdownstairs" 18 "bodygyrostdevZ" -0.483658260727273
"walkingdownstairs" 18 "bodygyrojerkstdevX" -0.676716181636364
"walkingdownstairs" 18 "bodygyrojerkstdevY" -0.752608622181818
"walkingdownstairs" 18 "bodygyrojerkstdevZ" -0.605655411090909
"walkingdownstairs" 18 "bodyaccelerationmagneticstdev" -0.229934247036364
"walkingdownstairs" 18 "gravityaccelerationmagneticstdev" -0.229934247036364
"walkingdownstairs" 18 "bodyaccelerationjerkmagneticstdev" -0.3825173332
"walkingdownstairs" 18 "bodygyromagneticstdev" -0.507995478327273
"walkingdownstairs" 18 "bodygyrojerkmagneticstdev" -0.744159518909091
"walkingdownstairs" 18 "fourierbodyaccelerationstdevX" -0.285535871636364
"walkingdownstairs" 18 "fourierbodyaccelerationstdevY" -0.273798158
"walkingdownstairs" 18 "fourierbodyaccelerationstdevZ" -0.418258649818182
"walkingdownstairs" 18 "fourierbodyaccelerationjerkstdevX" -0.416050500909091
"walkingdownstairs" 18 "fourierbodyaccelerationjerkstdevY" -0.464546054727273
"walkingdownstairs" 18 "fourierbodyaccelerationjerkstdevZ" -0.678751080363636
"walkingdownstairs" 18 "fourierbodygyrostdevX" -0.513947089545455
"walkingdownstairs" 18 "fourierbodygyrostdevY" -0.607757979272727
"walkingdownstairs" 18 "fourierbodygyrostdevZ" -0.543996110545454
"walkingdownstairs" 18 "fourierbodyaccelerationmagneticstdev" -0.344299434181818
"walkingdownstairs" 18 "fourierbodyBodyaccelerationjerkmagneticstdev" -0.386565072363636
"walkingdownstairs" 18 "fourierbodyBodygyromagneticstdev" -0.533844932145455
"walkingdownstairs" 18 "fourierbodyBodygyrojerkmagneticstdev" -0.763430801654545
"walkingdownstairs" 19 "bodyaccelerationmeanX" 0.262688053871795
"walkingdownstairs" 19 "bodyaccelerationmeanY" -0.0145942275069487
"walkingdownstairs" 19 "bodyaccelerationmeanZ" -0.133695240660974
"walkingdownstairs" 19 "gravityaccelerationmeanX" 0.881940855128205
"walkingdownstairs" 19 "gravityaccelerationmeanY" -0.215018042307692
"walkingdownstairs" 19 "gravityaccelerationmeanZ" -0.126146868942821
"walkingdownstairs" 19 "bodyaccelerationjerkmeanX" 0.0730930306923077
"walkingdownstairs" 19 "bodyaccelerationjerkmeanY" -0.0386872111282051
"walkingdownstairs" 19 "bodyaccelerationjerkmeanZ" -0.00955202497435897
"walkingdownstairs" 19 "bodygyromeanX" -0.205775427307692
"walkingdownstairs" 19 "bodygyromeanY" 0.0274707556666667
"walkingdownstairs" 19 "bodygyromeanZ" 0.163962510807692
"walkingdownstairs" 19 "bodygyrojerkmeanX" -0.0337429578461538
"walkingdownstairs" 19 "bodygyrojerkmeanY" -0.0394612603358974
"walkingdownstairs" 19 "bodygyrojerkmeanZ" -0.0545565563487179
"walkingdownstairs" 19 "bodyaccelerationmagneticmean" 0.644604325128205
"walkingdownstairs" 19 "gravityaccelerationmagneticmean" 0.644604325128205
"walkingdownstairs" 19 "bodyaccelerationjerkmagneticmean" 0.434490400974359
"walkingdownstairs" 19 "bodygyromagneticmean" 0.418004608615385
"walkingdownstairs" 19 "bodygyrojerkmagneticmean" 0.0875816618205128
"walkingdownstairs" 19 "fourierbodyaccelerationmeanX" 0.537012022051282
"walkingdownstairs" 19 "fourierbodyaccelerationmeanY" 0.494457802230769
"walkingdownstairs" 19 "fourierbodyaccelerationmeanZ" 0.110659220744872
"walkingdownstairs" 19 "fourierbodyaccelerationfrequencymeanX" -0.323137202076923
"walkingdownstairs" 19 "fourierbodyaccelerationfrequencymeanY" 0.0126113511538462
"walkingdownstairs" 19 "fourierbodyaccelerationfrequencymeanZ" 0.293956386538462
"walkingdownstairs" 19 "fourierbodyaccelerationjerkmeanX" 0.474317256051282
"walkingdownstairs" 19 "fourierbodyaccelerationjerkmeanY" 0.276716853307692
"walkingdownstairs" 19 "fourierbodyaccelerationjerkmeanZ" 0.0595905768717949
"walkingdownstairs" 19 "fourierbodyaccelerationjerkfrequencymeanX" -0.240575873128205
"walkingdownstairs" 19 "fourierbodyaccelerationjerkfrequencymeanY" -0.387547819487179
"walkingdownstairs" 19 "fourierbodyaccelerationjerkfrequencymeanZ" -0.116947001820513
"walkingdownstairs" 19 "fourierbodygyromeanX" 0.474962448333333
"walkingdownstairs" 19 "fourierbodygyromeanY" 0.147083143564103
"walkingdownstairs" 19 "fourierbodygyromeanZ" 0.210673073192308
"walkingdownstairs" 19 "fourierbodygyrofrequencymeanX" -0.147027421297436
"walkingdownstairs" 19 "fourierbodygyrofrequencymeanY" 0.101341293433333
"walkingdownstairs" 19 "fourierbodygyrofrequencymeanZ" 0.195664853055641
"walkingdownstairs" 19 "fourierbodyaccelerationmagneticmean" 0.586637550769231
"walkingdownstairs" 19 "fourierbodyaccelerationmagneticfrequencymean" 0.226461674461538
"walkingdownstairs" 19 "fourierbodyBodyaccelerationjerkmagneticmean" 0.538404846128205
"walkingdownstairs" 19 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" 0.174679438294872
"walkingdownstairs" 19 "fourierbodyBodygyromagneticmean" 0.203979764835897
"walkingdownstairs" 19 "fourierbodyBodygyromagneticfrequencymean" 0.163417975410256
"walkingdownstairs" 19 "fourierbodyBodygyrojerkmagneticmean" -0.0229045295641026
"walkingdownstairs" 19 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.185185491589744
"walkingdownstairs" 19 "anglebodyaccelerationmeangravity" 5.44181692307714e-05
"walkingdownstairs" 19 "anglebodyaccelerationjerkmeangravitymean" 0.0187805524358974
"walkingdownstairs" 19 "anglebodygyromeangravitymean" 0.444101172307692
"walkingdownstairs" 19 "anglebodygyrojerkmeangravitymean" -0.0465227397435897
"walkingdownstairs" 19 "angleXgravitymean" -0.741842548461538
"walkingdownstairs" 19 "angleYgravitymean" 0.236000626923077
"walkingdownstairs" 19 "angleZgravitymean" 0.114011882
"walkingdownstairs" 19 "bodyaccelerationstdevX" 0.626917070512821
"walkingdownstairs" 19 "bodyaccelerationstdevY" 0.514816445641026
"walkingdownstairs" 19 "bodyaccelerationstdevZ" 0.049322451025641
"walkingdownstairs" 19 "gravityaccelerationstdevX" -0.899726139487179
"walkingdownstairs" 19 "gravityaccelerationstdevY" -0.917880864102564
"walkingdownstairs" 19 "gravityaccelerationstdevZ" -0.899363131794872
"walkingdownstairs" 19 "bodyaccelerationjerkstdevX" 0.544273037307692
"walkingdownstairs" 19 "bodyaccelerationjerkstdevY" 0.355306716915385
"walkingdownstairs" 19 "bodyaccelerationjerkstdevZ" -0.0200111148717949
"walkingdownstairs" 19 "bodygyrostdevX" 0.267657219333333
"walkingdownstairs" 19 "bodygyrostdevY" 0.0483147743589744
"walkingdownstairs" 19 "bodygyrostdevZ" -0.0314083457948718
"walkingdownstairs" 19 "bodygyrojerkstdevX" 0.179148649684615
"walkingdownstairs" 19 "bodygyrojerkstdevY" -0.0146299196923077
"walkingdownstairs" 19 "bodygyrojerkstdevZ" 0.116646170221282
"walkingdownstairs" 19 "bodyaccelerationmagneticstdev" 0.413472376589744
"walkingdownstairs" 19 "gravityaccelerationmagneticstdev" 0.413472376589744
"walkingdownstairs" 19 "bodyaccelerationjerkmagneticstdev" 0.450612065720513
"walkingdownstairs" 19 "bodygyromagneticstdev" 0.237821231894872
"walkingdownstairs" 19 "bodygyrojerkmagneticstdev" -0.0438985022538462
"walkingdownstairs" 19 "fourierbodyaccelerationstdevX" 0.658506543333333
"walkingdownstairs" 19 "fourierbodyaccelerationstdevY" 0.427928785230769
"walkingdownstairs" 19 "fourierbodyaccelerationstdevZ" -0.0783635041538461
"walkingdownstairs" 19 "fourierbodyaccelerationjerkstdevX" 0.476803887476923
"walkingdownstairs" 19 "fourierbodyaccelerationjerkstdevY" 0.349771285415897
"walkingdownstairs" 19 "fourierbodyaccelerationjerkstdevZ" -0.0983930104846154
"walkingdownstairs" 19 "fourierbodygyrostdevX" 0.196613286661538
"walkingdownstairs" 19 "fourierbodygyrostdevY" -0.028489571974359
"walkingdownstairs" 19 "fourierbodygyrostdevZ" -0.215892226769231
"walkingdownstairs" 19 "fourierbodyaccelerationmagneticstdev" 0.0828630624102564
"walkingdownstairs" 19 "fourierbodyBodyaccelerationjerkmagneticstdev" 0.316346415348718
"walkingdownstairs" 19 "fourierbodyBodygyromagneticstdev" 0.0320366671179487
"walkingdownstairs" 19 "fourierbodyBodygyrojerkmagneticstdev" -0.143254547512821
"walkingdownstairs" 20 "bodyaccelerationmeanX" 0.296144421355556
"walkingdownstairs" 20 "bodyaccelerationmeanY" -0.00964120773155556
"walkingdownstairs" 20 "bodyaccelerationmeanZ" -0.104602925937778
"walkingdownstairs" 20 "gravityaccelerationmeanX" 0.91972663
"walkingdownstairs" 20 "gravityaccelerationmeanY" -0.277419718666667
"walkingdownstairs" 20 "gravityaccelerationmeanZ" -0.0282591579777778
"walkingdownstairs" 20 "bodyaccelerationjerkmeanX" 0.0695031058
"walkingdownstairs" 20 "bodyaccelerationjerkmeanY" 0.00436449644888889
"walkingdownstairs" 20 "bodyaccelerationjerkmeanZ" -0.00253482149777778
"walkingdownstairs" 20 "bodygyromeanX" -0.111367747557778
"walkingdownstairs" 20 "bodygyromeanY" 0.0139023395111111
"walkingdownstairs" 20 "bodygyromeanZ" 0.103900480541333
"walkingdownstairs" 20 "bodygyrojerkmeanX" -0.0452503065777778
"walkingdownstairs" 20 "bodygyrojerkmeanY" -0.0577371504488889
"walkingdownstairs" 20 "bodygyrojerkmeanZ" -0.061531283
"walkingdownstairs" 20 "bodyaccelerationmagneticmean" 0.221851587933333
"walkingdownstairs" 20 "gravityaccelerationmagneticmean" 0.221851587933333
"walkingdownstairs" 20 "bodyaccelerationjerkmagneticmean" -0.0612699838466667
"walkingdownstairs" 20 "bodygyromagneticmean" 0.0938419436933333
"walkingdownstairs" 20 "bodygyrojerkmagneticmean" -0.268183423577778
"walkingdownstairs" 20 "fourierbodyaccelerationmeanX" -0.0343309987555556
"walkingdownstairs" 20 "fourierbodyaccelerationmeanY" 0.524187686888889
"walkingdownstairs" 20 "fourierbodyaccelerationmeanZ" -0.188098811986667
"walkingdownstairs" 20 "fourierbodyaccelerationfrequencymeanX" -0.497514721777778
"walkingdownstairs" 20 "fourierbodyaccelerationfrequencymeanY" -0.04949564172
"walkingdownstairs" 20 "fourierbodyaccelerationfrequencymeanZ" 0.0511864886377778
"walkingdownstairs" 20 "fourierbodyaccelerationjerkmeanX" -0.199360430553978
"walkingdownstairs" 20 "fourierbodyaccelerationjerkmeanY" 0.20582901724
"walkingdownstairs" 20 "fourierbodyaccelerationjerkmeanZ" -0.356220245355556
"walkingdownstairs" 20 "fourierbodyaccelerationjerkfrequencymeanX" -0.450948560266667
"walkingdownstairs" 20 "fourierbodyaccelerationjerkfrequencymeanY" -0.4985269758
"walkingdownstairs" 20 "fourierbodyaccelerationjerkfrequencymeanZ" -0.480248953555556
"walkingdownstairs" 20 "fourierbodygyromeanX" -0.0629572600911111
"walkingdownstairs" 20 "fourierbodygyromeanY" -0.138097945555556
"walkingdownstairs" 20 "fourierbodygyromeanZ" 0.257037841093333
"walkingdownstairs" 20 "fourierbodygyrofrequencymeanX" -0.221550022017778
"walkingdownstairs" 20 "fourierbodygyrofrequencymeanY" -0.0945291604666667
"walkingdownstairs" 20 "fourierbodygyrofrequencymeanZ" -0.101961723088889
"walkingdownstairs" 20 "fourierbodyaccelerationmagneticmean" 0.151887747217778
"walkingdownstairs" 20 "fourierbodyaccelerationmagneticfrequencymean" -0.102474919222222
"walkingdownstairs" 20 "fourierbodyBodyaccelerationjerkmagneticmean" 0.0137917152644444
"walkingdownstairs" 20 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" -0.112876280435556
"walkingdownstairs" 20 "fourierbodyBodygyromagneticmean" -0.100566103524444
"walkingdownstairs" 20 "fourierbodyBodygyromagneticfrequencymean" -0.0374111876106667
"walkingdownstairs" 20 "fourierbodyBodygyrojerkmagneticmean" -0.311668472555556
"walkingdownstairs" 20 "fourierbodyBodygyrojerkmagneticfrequencymean" -0.0429685325555556
"walkingdownstairs" 20 "anglebodyaccelerationmeangravity" -0.0553990875311111
"walkingdownstairs" 20 "anglebodyaccelerationjerkmeangravitymean" 0.0429476564444444
"walkingdownstairs" 20 "anglebodygyromeangravitymean" 0.2715168114
"walkingdownstairs" 20 "anglebodygyrojerkmeangravitymean" -0.0869661038
"walkingdownstairs" 20 "angleXgravitymean" -0.725888626888889
"walkingdownstairs" 20 "angleYgravitymean" 0.275497021555556
"walkingdownstairs" 20 "angleZgravitymean" 0.0414395443846667
"walkingdownstairs" 20 "bodyaccelerationstdevX" 0.0745098785288889
"walkingdownstairs" 20 "bodyaccelerationstdevY" 0.616937015333333
"walkingdownstairs" 20 "bodyaccelerationstdevZ" -0.160938536488889
"walkingdownstairs" 20 "gravityaccelerationstdevX" -0.940458075111111
"walkingdownstairs" 20 "gravityaccelerationstdevY" -0.908577153777778
"walkingdownstairs" 20 "gravityaccelerationstdevZ" -0.919693532888889
"walkingdownstairs" 20 "bodyaccelerationjerkstdevX" -0.135699627468889
"walkingdownstairs" 20 "bodyaccelerationjerkstdevY" 0.289670966711111
"walkingdownstairs" 20 "bodyaccelerationjerkstdevZ" -0.381503405466667
"walkingdownstairs" 20 "bodygyrostdevX" -0.204939567711111
"walkingdownstairs" 20 "bodygyrostdevY" -0.146794177311111
"walkingdownstairs" 20 "bodygyrostdevZ" 0.159723529622222
"walkingdownstairs" 20 "bodygyrojerkstdevX" -0.249235098988889
"walkingdownstairs" 20 "bodygyrojerkstdevY" -0.334568787888889
"walkingdownstairs" 20 "bodygyrojerkstdevZ" 0.00307854550222222
"walkingdownstairs" 20 "bodyaccelerationmagneticstdev" 0.172636361444444
"walkingdownstairs" 20 "gravityaccelerationmagneticstdev" 0.172636361444444
"walkingdownstairs" 20 "bodyaccelerationjerkmagneticstdev" 0.0467185842571111
"walkingdownstairs" 20 "bodygyromagneticstdev" -0.0305762438706667
"walkingdownstairs" 20 "bodygyrojerkmagneticstdev" -0.275591880382222
"walkingdownstairs" 20 "fourierbodyaccelerationstdevX" 0.113033424261778
"walkingdownstairs" 20 "fourierbodyaccelerationstdevY" 0.560191344
"walkingdownstairs" 20 "fourierbodyaccelerationstdevZ" -0.213916756933333
"walkingdownstairs" 20 "fourierbodyaccelerationjerkstdevX" -0.147278592755556
"walkingdownstairs" 20 "fourierbodyaccelerationjerkstdevY" 0.293119526444444
"walkingdownstairs" 20 "fourierbodyaccelerationjerkstdevZ" -0.405294896466667
"walkingdownstairs" 20 "fourierbodygyrostdevX" -0.253365630644444
"walkingdownstairs" 20 "fourierbodygyrostdevY" -0.159961424355556
"walkingdownstairs" 20 "fourierbodygyrostdevZ" 0.0183050845333333
"walkingdownstairs" 20 "fourierbodyaccelerationmagneticstdev" 0.000242174637777778
"walkingdownstairs" 20 "fourierbodyBodyaccelerationjerkmagneticstdev" 0.0790379799133333
"walkingdownstairs" 20 "fourierbodyBodygyromagneticstdev" -0.151681987177778
"walkingdownstairs" 20 "fourierbodyBodygyrojerkmagneticstdev" -0.281657285946667
"walkingdownstairs" 21 "bodyaccelerationmeanX" 0.3014610196
"walkingdownstairs" 21 "bodyaccelerationmeanY" -0.0173195390157778
"walkingdownstairs" 21 "bodyaccelerationmeanZ" -0.09816866218
"walkingdownstairs" 21 "gravityaccelerationmeanX" 0.872683205555556
"walkingdownstairs" 21 "gravityaccelerationmeanY" -0.356673289555556
"walkingdownstairs" 21 "gravityaccelerationmeanZ" -0.187870253333333
"walkingdownstairs" 21 "bodyaccelerationjerkmeanX" 0.0901452883333333
"walkingdownstairs" 21 "bodyaccelerationjerkmeanY" -0.0213998492444444
"walkingdownstairs" 21 "bodyaccelerationjerkmeanZ" -0.0125551085533333
"walkingdownstairs" 21 "bodygyromeanX" -0.126388023595556
"walkingdownstairs" 21 "bodygyromeanY" 0.0162145300888889
"walkingdownstairs" 21 "bodygyromeanZ" 0.148610020955556
"walkingdownstairs" 21 "bodygyrojerkmeanX" -0.0726461849022222
"walkingdownstairs" 21 "bodygyrojerkmeanY" -0.07359521674
"walkingdownstairs" 21 "bodygyrojerkmeanZ" -0.0788436473888889
"walkingdownstairs" 21 "bodyaccelerationmagneticmean" 0.245771699004444
"walkingdownstairs" 21 "gravityaccelerationmagneticmean" 0.245771699004444
"walkingdownstairs" 21 "bodyaccelerationjerkmagneticmean" -0.0802241799933333
"walkingdownstairs" 21 "bodygyromagneticmean" -0.184850019535556
"walkingdownstairs" 21 "bodygyrojerkmagneticmean" -0.452828682444444
"walkingdownstairs" 21 "fourierbodyaccelerationmeanX" 0.104323529982222
"walkingdownstairs" 21 "fourierbodyaccelerationmeanY" 0.181138042506667
"walkingdownstairs" 21 "fourierbodyaccelerationmeanZ" -0.0769713066866667
"walkingdownstairs" 21 "fourierbodyaccelerationfrequencymeanX" -0.437231469111111
"walkingdownstairs" 21 "fourierbodyaccelerationfrequencymeanY" -0.146948731184444
"walkingdownstairs" 21 "fourierbodyaccelerationfrequencymeanZ" 0.132318102757111
"walkingdownstairs" 21 "fourierbodyaccelerationjerkmeanX" -0.0377894711288889
"walkingdownstairs" 21 "fourierbodyaccelerationjerkmeanY" -0.107306347733333
"walkingdownstairs" 21 "fourierbodyaccelerationjerkmeanZ" -0.196838264546667
"walkingdownstairs" 21 "fourierbodyaccelerationjerkfrequencymeanX" -0.288856976111111
"walkingdownstairs" 21 "fourierbodyaccelerationjerkfrequencymeanY" -0.431506656453333
"walkingdownstairs" 21 "fourierbodyaccelerationjerkfrequencymeanZ" -0.304566054624444
"walkingdownstairs" 21 "fourierbodygyromeanX" -0.366748752888889
"walkingdownstairs" 21 "fourierbodygyromeanY" -0.308879866288889
"walkingdownstairs" 21 "fourierbodygyromeanZ" -0.238221682666667
"walkingdownstairs" 21 "fourierbodygyrofrequencymeanX" -0.221663381608889
"walkingdownstairs" 21 "fourierbodygyrofrequencymeanY" 0.0476218594644444
"walkingdownstairs" 21 "fourierbodygyrofrequencymeanZ" -0.0827761198333333
"walkingdownstairs" 21 "fourierbodyaccelerationmagneticmean" 0.239895893822222
"walkingdownstairs" 21 "fourierbodyaccelerationmagneticfrequencymean" 0.0117020858033333
"walkingdownstairs" 21 "fourierbodyBodyaccelerationjerkmagneticmean" 0.112442619741778
"walkingdownstairs" 21 "fourierbodyBodyaccelerationjerkmagneticfrequencymean" 0.01064073576
"walkingdownstairs" 21 "fourierbodyBodygyromagneticmean" -0.406392284444444
"walkingdownstairs" 21 "fourierbodyBodygyromagneticfrequencymean" 0.130888037993333
"walkingdownstairs" 21 "fourierbodyBodygyrojerkmagneticmean" -0.490804948444444
"walkingdownstairs" 21 "fourierbodyBodygyrojerkmagneticfrequencymean" 0.221357994106667
"walkingdownstairs" 21 "anglebodyaccelerationmeangravity" 0.0325317716666667
"walkingdownstairs" 21 "anglebodyaccelerationjerkmeangravitymean" -0.0416673577777778
"walkingdownstairs" 21 "anglebodygyromeangravitymean" 0.345962371111111
"walkingdownstairs" 21 "anglebodygyrojerkmeangravitymean" -0.06503926268
"walkingdownstairs" 21 "angleXgravitymean" -0.609997020444444
"walkingdownstairs" 21 "angleYgravitymean" 0.331093236666667
"walkingdownstairs" 21 "angleZgravitymean" 0.153317356444444
"walkingdownstairs" 21 "bodyaccelerationstdevX" 0.224343492244444
"walkingdownstairs" 21 "bodyaccelerationstdevY" 0.301336399711111
"walkingdownstairs" 21 "bodyaccelerationstdevZ" -0.0717893558666667
"walkingdownstairs" 21 "gravityaccelerationstdevX" -0.940194827777778
"walkingdownstairs" 21 "gravityaccelerationstdevY" -0.940111830666667
"walkingdownstairs" 21 "gravityaccelerationstdevZ" -0.916324556888889
"walkingdownstairs" 21 "bodyaccelerationjerkstdevX" 0.00214655719111111
"walkingdownstairs" 21 "bodyaccelerationjerkstdevY" -0.0796009757622222
"walkingdownstairs" 21 "bodyaccelerationjerkstdevZ" -0.246061882112444
"walkingdownstairs" 21 "bodygyrostdevX" -0.442148617666667
"walkingdownstairs" 21 "bodygyrostdevY" -0.353733478222222
"walkingdownstairs" 21 "bodygyrostdevZ" -0.349759493777778
"walkingdownstairs" 21 "bodygyrojerkstdevX" -0.549648320222222
"walkingdownstairs" 21 "bodygyrojerkstdevY" -0.442426840888889
"walkingdownstairs" 21 "bodygyrojerkstdevZ" -0.428337693333333
"walkingdownstairs" 21 "bodyaccelerationmagneticstdev" 0.264341903711111
"walkingdownstairs" 21 "gravityaccelerationmagneticstdev" 0.264341903711111
"walkingdownstairs" 21 "bodyaccelerationjerkmagneticstdev" 0.0952339404955556
"walkingdownstairs" 21 "bodygyromagneticstdev" -0.388420328666667
"walkingdownstairs" 21 "bodygyrojerkmagneticstdev" -0.509130858444444
"walkingdownstairs" 21 "fourierbodyaccelerationstdevX" 0.266987750733333
"walkingdownstairs" 21 "fourierbodyaccelerationstdevY" 0.277894323022222
"walkingdownstairs" 21 "fourierbodyaccelerationstdevZ" -0.145081705591111
"walkingdownstairs" 21 "fourierbodyaccelerationjerkstdevX" -0.0463867896444444
"walkingdownstairs" 21 "fourierbodyaccelerationjerkstdevY" -0.113161860322222
"walkingdownstairs" 21 "fourierbodyaccelerationjerkstdevZ" -0.293237567085333
"walkingdownstairs" 21 "fourierbodygyrostdevX" -0.469790144111111
"walkingdownstairs" 21 "fourierbodygyrostdevY" -0.388418746666667
"walkingdownstairs" 21 "fourierbodygyrostdevZ" -0.450772139111111
"walkingdownstairs" 21 "fourierbodyaccelerationmagneticstdev" 0.0791271386644444
"walkingdownstairs" 21 "fourierbodyBodyaccelerationjerkmagneticstdev" 0.06320531452
"walkingdownstairs" 21 "fourierbodyBodygyromagneticstdev" -0.484489974222222
"walkingdownstairs" 21 "fourierbodyBodygyrojerkmagneticstdev" -0.571666834444444
"walkingdownstairs" 22 "bodyaccelerationmeanX" 0.284458963861111
"walkingdownstairs" 22 "bodyaccelerationmeanY" -0.0197999371686389
"walkingdownstairs" 22 "bodyaccelerationmeanZ" -0.1074157796
"walkingdownstairs" 22 "gravityaccelerationmeanX" 0.921820641944444
"walkingdownstairs" 22 "gravityaccelerationmeanY" -0.222215179444444
"walkingdownstairs" 22 "gravityaccelerationmeanZ" 0.0412987957222222
"walkingdownstairs" 22 "bodyaccelerationjerkmeanX" 0.101584640833333
"walkingdownstairs" 22 "bodyaccelerationjerkmeanY" 0.0211126110833333
"walkingdownstairs" 22 "bodyaccelerationjerkmeanZ" 0.0112499015
"walkingdownstairs" 22 "bodygyromeanX" -0.0779611213138889
"walkingdownstairs" 22 "bodygyromeanY" -0.0697154455833333
"walkingdownstairs" 22 "bodygyromeanZ" 0.0500708760555556
"walkingdownstairs" 22 "bodygyrojerkmeanX" -0.0901744530194444
"walkingdownstairs" 22 "bodygyrojerkmeanY" -0.0355171408083333
"walkingdownstairs" 22 "bodygyrojerkmeanZ" -0.0481460161016667
"walkingdownstairs" 22 "bodyaccelerationmagneticmean" 0.330999221944444
"walkingdownstairs" 22 "gravityaccelerationmagneticmean" 0.330999221944444
"walkingdownstairs" 22 "bodyaccelerationjerkmagneticmean" -0.0179784626888889
"walkingdownstairs" 22 "bodygyromagneticmean" -0.161333309783333
"walkingdownstairs" 22 "bodygyrojerkmagneticmean" -0.459579670833333
"walkingdownstairs" 22 "fourierbodyaccelerationmeanX" 0.195348406222222
"walkingdownstairs" 22 "fourierbodyaccelerationmeanY" 0.225766560777778
"walkingdownstairs" 22 "fourierbodyaccelerationmeanZ" -0.322795653888889
"walkingdownstairs" 22 "fourierbodyaccelerationfrequencymeanX" -0.367713771944444
"walkingdownstairs" 22 "fourierbodyaccelerationfrequencymeanY" 0.0282644422805556
